PC1,PC2,PC3,PC4,label
3.3295422412763,-0.7859889731583122,0.004976439844219297,-0.014835379822967353,ck_pre
0.37629318767168085,-0.4970246616542889,0.08147088702204994,-0.2900125462781743,ck_pre
1.6387076523477986,-0.558873827758886,-0.4853888231642154,-0.5779861809877482,ck_pre
1.7886490780681554,-0.41053633624465946,-0.037152812429129115,-0.035812244311203084,ck_pre
-0.10304898982176687,-0.41110159808173574,0.6210509280391124,0.04376295890934167,ck_pre
0.3869788651407497,-0.45887457213316796,0.499416355916324,0.0529720108883639,ck_pre
0.329449784658539,-0.3591518233806561,0.6382482108279428,-0.1370688286034732,ck_pre
0.14053315784989337,-0.404350449713555,0.7431928125902528,0.03463134903667527,ck_pre
0.9924921961290867,-0.2740322871951078,0.31962040062788105,0.06435958594501485,ck_pre
0.2336311418162512,-0.33794171607641116,0.4600102448166479,-0.448212476617,ck_pre
1.3842631162679035,-0.4654978631217217,0.11102843150616606,-0.4432085248182824,ck_pre
1.1295347865248484,-0.4293499272098957,0.47882801070645103,-0.143560532030096,ck_pre
1.6853590221939048,-1.4352448248848197,0.6809849206278302,0.006201513217147936,ck_pre
0.7161918439951466,-1.4032648653117048,0.5431502189349028,-0.14330884109167766,ck_pre
0.18009843607372367,-1.142692859860852,-0.0024888982961175266,-0.1730476204947852,ck_pre
-0.6211527174629005,-1.2273065335992794,-0.4973434059921704,-0.22893630237804946,ck_pre
1.027460427461243,-0.6795470030783416,0.07882595171182641,-0.28957821958756735,ck_pre
0.9055380854237299,-1.1154457555187178,0.19520659108463184,0.06458962110020151,ck_pre
0.026368298811588083,-1.0965929744000702,-1.1836036620032733,-0.2879565735661054,ck_pre
0.14753204305736947,-1.1868436545515513,-1.2460835853033578,-0.2112833151091025,ck_pre
0.8696249043628405,-1.105982167194867,-0.5849012361823552,0.07521257241318718,ck_pre
1.527932345260567,-1.0927709236595273,-0.49064293082147553,0.0968637698096442,ck_pre
1.9136739706226316,-1.4460494249210891,-0.6744609642885689,-0.07462510207737055,ck_pre
1.4731442912712303,-1.4203877589697382,-0.24987398010474096,0.09413951765382428,ck_pre
0.2279982518336945,-0.6198997233471193,-0.7335356255986225,-0.38631334697871156,ck_pre
0.5007677052010838,-0.6394639964047131,-0.6948784233642289,-0.016866767311032635,ck_pre
-0.3798704227973828,-0.7705331867452535,-0.1113852476016314,-0.4865574705774207,ck_pre
0.09414596337183098,-0.7961821945616735,-0.6819454642003193,-0.1491521114293983,ck_pre
-0.4128477723280122,-0.7640629495990828,0.2570768916069694,-0.09897288425493546,ck_pre
-0.9398359089970059,-0.6737566762609578,-0.32232187034853177,-0.5583250567607657,ck_pre
0.5439119551516183,-0.6613469920335309,-0.6636288408695782,-0.5542037594455063,ck_pre
0.6597810242311228,-0.48708223452511473,-1.6534059395952554,-0.49726488775785027,ck_pre
1.5286281155822126,-0.8489268259254068,0.17200352591368664,-0.4419932971972283,ck_pre
0.32458221631255274,-0.9372392050616493,0.8793541746783552,0.17843784103204213,ck_pre
0.5793370417287931,-0.9496685134890382,0.3515253470971085,-0.10836411033790887,ck_pre
-0.215074535107391,-0.7667822804732334,0.6409558017702914,-0.0881527076979931,ck_pre
1.6077965884629652,-1.2816327311633042,1.025807008979822,-0.19663861080142284,ck_pre
-0.6932157490619071,-0.9161300813813505,0.46646873189303745,-0.6688073520496861,ck_pre
-1.3670879612516,-1.1094071760372015,-0.048558652476028245,-0.09304371965265305,ck_pre
-1.077324223743201,-1.211918371479871,0.2135823285816586,-0.24793128056351083,ck_pre
-1.4917893495822128,-1.2994430680269813,0.2778415689810945,-0.4662905757655104,ck_pre
-0.7327931661430935,-1.0433200208971134,0.26990577233290197,-0.33880269900587745,ck_pre
-0.6231555247524565,-0.8953330636897264,-1.1925358281390572,0.035391822217893235,ck_pre
-1.106501862530739,-0.7852566794375263,-0.2991254840218085,-0.11875244287194359,ck_pre
0.5097595952083643,-1.5240113868755645,0.1472806520565722,0.0324850780513878,ck_pre
1.3090684885610764,-1.2957836271835694,-0.015232520071868611,0.09534878490185171,ck_pre
0.8482327409873004,-1.2905190713227699,0.3865305419426812,-0.02434231045466121,ck_pre
0.7400621827844527,-1.2011915466431264,0.07945433846608407,-0.7481562974237116,ck_pre
1.4872722036301973,-1.0297582256714926,-0.29611030302225794,0.2671846206495665,ck_pre
1.5227602861785072,-1.2510312345814123,-0.7132460117884093,0.07872815033691936,ck_pre
1.2071360799427295,-0.9899087203909017,-0.49353455779565564,-0.011135859107990555,ck_pre
1.4053444238461912,-1.1334873219485206,-0.23497436684521958,0.3508967789519672,ck_pre
2.3204078995618893,-1.681893732303556,-0.2835573479925818,0.2210150250759707,ck_pre
1.8116130450254728,-1.9246646319357108,0.20849417721266292,0.2329059391125943,ck_pre
0.035942184531126645,-1.058260331860354,0.1983625457029952,-0.3225106533018742,ck_pre
0.8293442938174163,-0.919589861176407,-0.5530817921197273,-0.2476022044672373,ck_pre
1.0503247626043182,-0.7678971052309327,-0.31587987948974455,-0.05763428849882929,ck_pre
1.5307001999308445,-1.1755945171309152,0.17761117315547034,0.3736892957420286,ck_pre
1.889949155032528,-1.2216067835696482,0.009640645119373618,0.07548068802043542,ck_pre
1.6897681811312317,-1.1052011425570347,0.22658826343924166,-0.13818059399450272,ck_pre
0.07389620156168136,-0.557472676635982,0.23994219524171997,0.009376894133039004,ck_pre
-0.052900353195791575,-0.627003390728385,0.3319671777455289,0.22998129160554193,ck_pre
0.5324523601504004,-0.8648937089389566,0.06864023328417986,-0.013741035889720888,ck_pre
1.0196992097018975,-0.5142184244627497,-0.19660663746555235,0.06546868633961249,ck_pre
0.765388840676351,-0.970679877630858,0.026534202222719634,0.25180402444440886,ck_pre
