PC1,PC2,PC3,PC4,label
-2.008774588700495,0.4922253892418775,0.3093478824851386,0.08551522771201939,k_med
-1.6068629096796556,0.708155383566401,0.08617536378042162,0.31446979658293017,k_med
-2.9255268185060297,0.1302989696927928,0.8679143462121541,0.4078693590241562,k_med
-1.6804821149477043,0.22514421220960823,0.29872062494221036,0.15408961816592243,k_med
-1.634357273415077,0.4093013734883762,0.30098194825396674,0.1928311390939354,k_med
-1.6797383133844181,0.3047160775157004,0.1566635986273,0.2929426576288541,k_med
-1.6740571569866987,-0.1886386142091887,0.35679233642742875,0.17164631689166815,k_med
-0.9422303201806823,-0.5076530518822101,-0.027418767308130445,-0.04136226280591468,k_med
-1.2820145275160901,0.176939292776053,0.10307081072578102,0.4583182298733299,k_med
-1.6703447381272767,-0.5021738692333665,0.33632091700325306,0.0877604661954227,k_med
-2.07073851270559,0.009265926526048069,0.5537831842259417,0.13096169839050956,k_med
-1.2509812201776769,-0.22011854656387833,0.20005969645535612,0.6861547021322291,k_med
-1.4625256331340244,0.7431146706908168,-0.24857830405031092,0.14744287754715835,k_med
-0.7967456498336873,0.9533947102660744,-0.1716263694350132,-0.14437463413862536,k_med
0.5656125346827869,1.9896270665665547,-1.1661535656209645,-0.35800842342639916,k_med
-1.9721305316659716,1.0630500880958833,0.22091956847381827,-0.482770632659708,k_med
-0.8630255893196824,2.1063260577442677,-0.731238438830228,-0.10431851549883274,k_med
0.18554727420379766,2.244290310410914,-1.1068719568500993,-0.08280449230603074,k_med
-1.7554553871879146,2.3234060097894655,-0.2542661279233859,0.3043704960079879,k_med
-0.07047707115430825,2.493257623919151,-0.6674995921694283,0.34067735368185903,k_med
-0.09298714819248835,1.5389052506228718,-0.4453543093456179,0.1677684822531117,k_med
-1.7808772207654129,1.5107693728046296,0.396558579389276,0.08414362897200128,k_med
-0.00697366454350453,2.0367932055780043,-0.5331253523351845,0.08044725859643465,k_med
0.8971593113865762,2.2333668104936915,-0.8992612305160319,-0.012663138940249438,k_med
